Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Philippines,PHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.03777976841828,2.68401878508722,2.78012628876003,6.10661340310136,0.941189589306575,2.94852656070672,6.07626359720508,2.79152401119511,2.34033689006361,2.76614815401078,2.45157475845419,0.799595996740663,1.13499832291846,-0.602998266515414,-9.28939349956119,-9.06352428667519,1.11766728157082,1.98913848344708,4.2622200205799,3.76201259656534,0.685480244973476,-2.7752170603556,-1.92196146186349,-0.199032508767814,1.95609187353381,2.20762823047764,3.33190268578069,2.62054542260543,-2.88208675887925,0.964850757882616,2.09401888916523,0.890742890768067,1.59883528105142,2.98718961508722,4.47246455926522,2.93061028885407,3.35080900793881,4.54552513369286,2.41093432953198,-0.401300433448426,5.41803030350513,2.02421992128356,5.04933014948834,4.96480133626616,4.64233602902742,4.5872182520117,5.26557127360934,5.06439325314665,4.54870091836248,4.37652555223819,-10.9781941390899,4.14651416684475,6.00769990008823
Philippines,PHL,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4232.47759456684,4115.0171542867,4035.92811043223,4027.89530146198,4106.68463412832,4197.34496344803,4337.19641301663,4450.85461508735,4322.57712356895,4364.28354170576,4455.67246344581,4495.36104914987,4567.23446761432,4703.66642132758,4914.03623500751,5058.04748650866,5227.53299731241,5465.15182357734,5596.91304505301,5574.45260874348,5876.47814033973,5995.43098152636,6298.16008566834,6610.85122176178,6917.74914985503,7235.08140148556,7616.04976938444,8001.75648006143,8365.73245055512,8731.86086888555,7773.26023074407,8095.57956743758,8581.93769302209
Philippines,PHL,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11617.0052997798,11325.0003834033,11240.5068907723,11408.5323397369,11616.9909433568,11968.3726535774,12250.5136322696,11841.7481050207,11886.5927986474,12095.7236663368,12176.6752555537,12333.0850160431,12666.8176401588,13102.0598964078,13444.634248411,13901.0739172287,14391.8586562732,14727.4634476901,14498.6992733643,15150.6870960763,15170.5130723473,15965.5478309324,16744.8515351707,17238.4971170395,18043.3544437193,18760.5669258784,20394.3791841273,21233.1125609942,21864.427213145,21090.4978275616,21108.0715389731,21587.7853872932
Philippines,PHL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,8.2923603294311,8.60031771478435,7.77808685571038,6.75011049130643,7.40089681834642,7.73933550940254,8.11068894280394,8.72097458635883,9.12893530981555,9.61421726859019,9.53484403825041,9.24895154768848,9.62673761442032,10.3019249066416,10.8885513638183,11.4087896833398,12.6125628381218,12.871447826447,11.8415085310492,11.0626851324126,10.7417462290286,10.2700352921327,9.9312133049276,9.14092435931005,8.86518555137411,9.0668958337076,9.2315823420547,8.81443285008608,9.82659857784527,9.72039517748043,9.71363218007827,10.7921471088194,10.816955018461,10.5611726821726,10.9116416620787,11.2579676044704,11.3233663056554,12.0427836518839,12.4677544303537,15.2614545873485,15.5791947086469,15.0112771767748
Philippines,PHL,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.7,..,..,46.6,..,..,47.2,..,..,46.3,..,..,46.5,..,..,44.6,..,..,42.3,..,..,40.7,..
Philippines,PHL,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,..,..,..,..,..,..,..,3151000000,3425000000,4601000000,5788000000,5722000000,5021000000,5005000000,5391000000,4629000000,4842000000,5720000000,7074000000,7821000000,8186000000,8840000000,9824000000,11375000000,13483000000,17447000000,20543000000,25228000000,29496000000,18403000000,21842000000,19498000000,21469000000,23542000000,25819000000,25161775241.1157,30734443122.1638,32802573145.7643,34678750643.4323,29142866160,36771714505.6805,38276471889.7414,46384288290.9311,44512401095.2113,49823702338.3837,43197106828.9403,42734423310.7555,51814261868.7948,51976749434.2426,53476930080.7485,48211513848.6389,54227920604.9972,57448066568.8471
Philippines,PHL,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,..,..,..,..,..,..,..,3915000000,4732000000,6142000000,7727000000,7946000000,7667000000,7487000000,6070000000,5111000000,5044000000,6737000000,8159000000,10419000000,12206000000,12051000000,14519000000,17597000000,21333000000,26391000000,31885000000,36355000000,29524000000,26029000000,30055000000,27564000000,29093000000,31615000000,34158000000,37307405807.3696,42193601225.3205,46768758845.3464,53324367113.8355,43003010235.515,53630915708.0919,58704507744.0449,65310365443.9378,62174376900.707,67154110407.5841,66506329326.4726,78283237169.2963,92029051174.0083,102949246902.723,102788477624.601,81986787675.95,107033747894.753,126840860536.162
Philippines,PHL,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.313254147768021,..,-0.0368786565959454,..,-0.204128161072731,..,-0.178975060582161,-0.147018894553185,-0.221789807081223,-0.0164202656596899,-0.134328275918961,0.106631629168987,0.0476356446743011,0.0282764304429293,0.0709009245038033,0.189581170678139,0.205686181783676,0.205970302224159,0.318069517612457,0.15983173251152,0.0182069055736065,-0.0352476872503757,0.0622235201299191,0.0599960312247276,0.068197175860405,0.0356624871492386,0.0647772029042244
Philippines,PHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,1.51271998882294,..,1.82588005065918,1.483029961586,..,..,1.51701998710632,..,..,..,..,..,..,..,..,2.66399002075195,2.94356989860535,3.07756996154785,3.69745993614197,..,3.16440010070801,2.92463994026184,2.89222002029419,2.93517994880676,2.46983003616333,2.32806992530823,2.42579007148743,2.48517990112305,2.58282995223999,2.53777003288269,..,..,..,..,2.93371725082397,3.5185170173645,3.03422427177429,3.97115445137024,3.86405324935913,3.3557915687561,3.87667298316956,3.88108062744141,3.58021211624146
Philippines,PHL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.2429800033569,17.5665702819824,15.170129776001,18.1809902191162,..,15.2067604064941,13.9159097671509,14.0689296722412,14.380220413208,12.7508497238159,12.4223604202271,13.2685298919678,13.6670198440552,14.4419898986816,13.2111597061157,..,..,..,..,17.0833759307861,18.8268451690674,15.2958364486694,19.6265735626221,18.7357749938965,17.8875389099121,16.9737510681152,16.7186336517334,15.696400642395
Philippines,PHL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,26.4011130956707,26.6861789864717,28.2326345302981,19.8310631674001,14.1658438395527,15.052368593471,17.1600296634357,18.3004943503436,21.0095892110108,23.3317105849887,19.7170925076743,20.7483312409355,23.1855368033691,23.3114526483211,21.7942950820214,23.2823367017063,24.0644880296074,19.9889156434332,16.2006540383433,15.6843641808609,18.9451758766766,20.4591371369749,19.5287356084063,20.731007446127,18.5665300720434,16.0153377703844,16.1286471132386,18.9671469154789,17.4317211991991,20.4417711390659,20.7399365678349,19.5607279687897,20.642224107669,20.9239704373705,21.3409478711064,24.618503101685,25.5587738639602,27.1505820415621,26.4018084647284,17.4333790282876,21.1407371482384,24.6981826179154
Philippines,PHL,Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,8793988802.80455,9299634006.09165,9637341171.31476,10779293642.1962,13022783587.9681,16158934807.8076,19207454813.6169,19394227019.8804,20963872144.1608,21877067899.5084,21066936920.8706,21663613951.5711,23497058475.5931,25080002952.7241,15956411013.1897,10941148435.8211,12016748057.8905,14303333726.6039,16306449770.4735,19556550283.7405,22618586288.528,18751494980.2534,20215993615.1549,21698958829.033,23394053672.4968,24020776874.161,26805376139.8163,29752932758.1906,25354589496.1993,22041480428.1757,22283179083.8616,26850198605.6679,28651412260.4248,28534426669.9227,30286124428.1805,28972403061.0302,25983647916.0167,28149348108.7686,35684848395.5533,33544311554.8285,43761803596.9254,42650785673.5556,44965170886.8873,53257994135.3391,57666679183.3163,65398453718.1361,78994511116.7607,87603931090.1557,97487699820.2657,100893380547.273,66363210340.8519,79651550139.5685,90610835413.574
Philippines,PHL,Gross savings (% of GDP),NY.GNS.ICTR.ZS,..,..,..,..,..,..,..,..,..,..,..,30.4943466212969,28.0903165985897,30.6211599547571,23.769969851177,18.2089760918005,18.4915651936471,21.8089141895873,22.62683359253,22.1740508389281,22.4397324368827,20.9940259358771,20.7100674100434,20.3512734236093,22.4209070458467,21.9351325020998,22.4067471448509,23.9122337997672,29.6191580479745,35.9678011393045,33.3916741292533,34.6236833401699,35.2688442264374,35.6099557574556,36.2292308589424,37.7714550300455,37.2282015264956,36.7544223983473,36.0222746646069,37.9486918015884,39.7514911176928,36.8750710748966,35.132849304542,36.354401685271,37.3474480237933,35.6348333604439,35.0547723999879,35.4886316428066,33.8070507141151,31.755187157638,24.8181733610416,20.2029187920473,22.4972927124723
Philippines,PHL,Gross savings (current US$),NY.GNS.ICTR.CD,..,..,..,..,..,..,..,..,..,..,..,12350024022.6917,11855802191.6431,11562299220.7944,8493054183.53482,6366128804.58912,6284766491.68003,8241913334.15177,9763960411.09901,10757468683.7382,11333924380.8231,10871576688.0692,12513505073.1684,12625223824.4385,16402987132.1047,18566845902.5658,21207556955.4587,22502922421.9909,22064026526.5125,30802886154.1978,27938743038.655,27325438306.7347,29734226684.5896,30994582309.2061,34418493991.3365,40574088671.538,47522889145.8311,57329698041.6677,65425322330.7553,66780117122.8353,82829741722.3336,86367585916.2701,92020149531.623,103211175112.718,111102515447.899,109201475696.012,111693971045.178,116573319178.596,117257015979.566,119660977439.398,89780026408.9676,79617149718.0801,90953028505.9656
Philippines,PHL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.548,0.549015581607819,..,0.51596212387085,..,..
Philippines,PHL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,19.1140962019634,18.3090270610486,19.6024392551413,17.8815149992249,15.818398571294,16.1738835797829,18.8158684945908,19.3242818913489,21.5430347139672,23.5291431442704,23.2547826003992,24.2114781886729,28.1619125520064,28.4508379453015,31.3845163136131,34.9685821777115,42.1425001813547,42.2703331195996,38.7503349766746,41.8091492970411,43.7448871162984,43.83912414975,45.2696259923924,45.2984438324049,42.6156353549097,39.6050793023691,35.6307936542553,34.3242375293009,30.6670651873867,33.2294487942119,31.690407821767,30.3749316555848,29.6473614230291,30.113667896666,31.9335348662643,35.1030624218713,38.6160788880035,41.9497929256998,40.4589222469285,32.966720992025,37.7325767054589,44.0315802628315
Philippines,PHL,Imports of goods and services (constant 2015 US$),NE.IMP.GNFS.KD,6241184642.38767,6205525613.05857,6390191215.93639,6735283604.81541,7758285986.70714,8229544525.83239,8363634905.19678,8907299143.13898,10041163037.7209,11658327190.9116,13943301832.0862,13832984138.2735,14177306860.9066,13787668371.4848,11488020863.6444,9917327701.7459,10909688561.2704,13954724848.3256,16592705991.2692,19028950565.7221,20907703078.7502,20722323617.7457,22518786059.9326,24983917913.0032,28385448186.865,32669281674.3184,37844683509.9077,42681147832.3457,37057293242.3369,37686893606.4626,42131935149.5181,45760299089.0418,49006145055.9462,51607720974.0379,53308182940.6181,55295206286.8713,55512427206.1034,55375745653.5013,58023589634.176,56661668369.8833,68417300056.716,67776811967.2853,72354925300.9868,77424499246.6631,85088166979.635,97858999263.8222,116269382855.636,133878420440.254,153484336624.991,157065041118.927,123210580281.013,139001664901.185,158372593868.649
Philippines,PHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,35.4264670905506,35.9743469759394,37.1943074436576,37.8894477205578,38.3198286642468,38.8453698688266,40.039265857824,40.7562047987138,40.7965743633031,41.4042340473091,42.7049258594947,43.1132106681376,42.7007389937506,43.0962737406842,41.8242290685801,38.8370213887423,38.3049496541844,38.1693409166376,38.9065132860753,38.6372467561915,38.1686200962155,37.6612038230074,36.457788449387,36.2988102122084,36.1637124850043,35.6645999425623,35.6640292877993,35.660668266115,34.8831650767205,33.5507082480636,34.9752844865482,34.8976152580491,34.78343526285,34.5405640298629,33.6186962072883,33.8136763053241,33.4625853303804,33.000860932449,32.765288410954,31.5225426812628,32.3395560456604,31.3386827828469,31.3994933632444,30.7754466314331,31.0474444753394,30.4819509834967,30.2859171672694,30.1265505767725,30.5637401548214,30.3275078794624,28.3999175850521,28.8898066776384,29.2262372171058
Philippines,PHL,"Industry (including construction), value added (constant 2015 US$)",NV.IND.TOTL.KD,16507449782.6826,17706481886.269,18995342599.6488,21534208553.2409,22859862521.9705,24745649538.4288,27553959552.1775,29604735577.3778,31239729216.147,33483486818.4985,35127989086.6565,36825437640.0398,37632340875.884,38018871954.4224,33822529240.818,28559104986.0532,29234044099.3635,30390576487.1106,32982865350.5515,35348828637.2995,36179390102.7066,35276667613.2724,35103950399.0782,35704731932.9896,37752820847.4265,40211136751.1365,42765056261.3727,45363168350.1617,44156301454.7127,43538515756.6984,46427542014.9609,47048719877.0058,48777696894.2767,51199299545.3818,53455590866.7511,56155563765.3332,58251329660.7732,61132112976.6354,64476955656.6118,63563897975.9431,69808149947.99,70926276525.8012,76379102567.3946,81584721031.5667,87703869860.3696,93410680381.8059,101059833398.453,108153685714.689,116052132194.243,122399752969.263,106339562218.947,115409700242.89,122957596942.97
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.3814616757328,21.4033435366143,8.20403413498833,16.5800322638464,34.1635916359165,6.76140270456079,9.19922713611011,9.89875159736565,7.33452593917692,17.5333333327501,18.2005104938509,13.0825985241676,10.2217271376891,10.0293565620481,50.3389756374499,23.1031071803888,1.14813777653333,4.06976744186029,13.8600691673318,12.2429906542055,12.1773522064946,19.2614585266282,8.65100357865264,6.71631104109973,10.3864734299518,6.83199610989531,7.47610377787908,5.59025939650602,9.2349343226712,5.93904901780807,3.97712503249282,5.3455019556714,2.72277227722767,2.28915662650606,4.82921083627794,6.51685393258435,5.48523206751051,2.90000000000002,8.26044703595726,4.21903052064627,3.7898363479759,4.71841704718416,3.02696391124798,2.58268766141797,3.5978234386421,0.674192536845387,1.25369880080986,2.85318772590939,5.30934661627714,2.39206534422402,2.39316239316241,3.92718022100326,5.82115811213952
Philippines,PHL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.076618168181,13.8119201471142,12.8486939627174,11.7397248523551,9.52841542436711,..,..,..,7.93777381367886,7.47943602639217,7.35650421792898,7.34935031215775,8.06170123240505,..,..,..,..,6.65688737679859,6.37791958104213,9.77762030204939,9.13493395868059,8.81169177491061,8.65428897289044,..,..,..,10.6364449619778,7.74603342168899,5.20499271079963,4.31596781848061,..,..,..
Philippines,PHL,"Interest rate spread (lending rate minus deposit rate, %)",FR.INR.LNDP,..,..,..,..,..,..,3.5,3.5,3.5,5.33333333333333,2.3333333333333,1.48475,4.37775,5.6565833330834,7.0230833330834,9.6975833333334,6.2808333333333,5.1364166666667,4.6059166666666,5.1433333333334,4.5803333333333,4.2720833333333,5.2045833333333,5.077,4.51775,6.29025000000003,5.15633333333333,6.0819166666667,4.6710833333334,3.60925,2.60216666666667,3.65741666666663,4.5305,4.251,3.9015,4.6289166666667,4.4845,4.99541666666667,4.26158333333333,5.82516666666667,4.453,3.27533333333333,2.52358333333333,4.105,4.29708333333334,3.98625,4.04583333333333,3.74875,3.00178996401533,3.0121813914182,..,..,..
Philippines,PHL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.584,61.718,61.811,61.824,61.739,61.64,61.493,61.373,61.493,61.457,61.364,61.327,61.262,61.14,61.52,61.59,61.42,61.26,61.07,61.44,61.43,62.23,61.73,61.45,62.17,61.41,61.59,59.14,58.98,59.44,54.75,56.788,58.371
Philippines,PHL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,12,12,12,14,14,15.3350833333333,18.12,19.2379166664167,28.1951666664167,28.6116666666667,17.53375,13.3379166666667,15.9213333333333,19.2696666666667,24.1180833333333,23.0735833333333,19.4790833333333,14.68275,15.0568333333333,14.6821666666667,14.83975,16.27575,16.7774166666667,11.77625,10.90725,12.4015833333333,9.1385,9.47166666666667,10.079,10.1849166666667,9.77866666666667,8.69141666666667,8.75108333333333,8.56616666666667,7.67266666666667,6.66325,5.6795,5.76683333333333,5.52591666666667,5.57825,5.642,5.62725,6.1185,7.09583333333333,..,..,..
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.692,61.988,61.831,61.641,61.68,61.704,61.614,62.149,62.185,62.349,62.499,62.555,62.784,62.992,63.112,63.505,63.745,64.335,64.898,65.464,65.909,66.304,67.088,67.542,67.942,68.223,68.614,68.884,69.1,69.298,69.413,69.614,69.781,69.924,70.037,70.24,70.282,70.483,70.564,70.633,70.754,70.788,70.881,70.835,71.151,71.268,71.387,71.516,71.689,71.865,72.119,69.266,..
Philippines,PHL,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,..,..,..,..,..,..,..,..,..,..,120.6309198969,85.9749403165,90.5206412859,87.5613616254,84.0155617021,97.6048280941,105.5752357434,114.4604531748,129.0363992622,118.9387677988,106.3315495657,113.6802942937,96.3998302162,94.5279888521,94.7893042035,97.6048280941,98.7416185451,100.293758549,106.3546325092,125.2155006406,121.7047856512,120.0678541787,111.954348014,115.7552906167,111.9939623132,112.32836779,110.2559665173,107.7189164665,94.7328545543,101.2588956454,98.7821964055,91.4142268609,91.2306641575,89.4764930897,93.4107015078,100,104.272017783,99.0678618053,96.3374926721,98.131475858,100.4890529731,95.8338544879,..
Philippines,PHL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.904349999325,6.43170833233333,6.67484166575,6.75628333233333,6.78787499941667,7.247899999,7.44025833233333,7.402824999,7.3657583325,7.377549999,7.51143333233333,7.89964999908333,8.53999999941667,11.1127166658333,16.6987083329167,18.6073416665,20.3856833333333,20.567675,21.094675,21.7366833333333,24.3105,27.4786333333333,25.5124916666667,27.1198416666667,26.4171666666667,25.7144666666667,26.2161,29.4706583333333,40.89305,39.0889833333333,44.19225,50.99265,51.6035666666667,54.2033333333333,56.0399166666667,55.0854916666667,51.3142725,46.148391177755,44.32328760941,47.6796884535091,45.1096641800896,43.3131369237488,42.2287947349434,42.446184830674,44.3951543042097,45.5028399421431,47.4924638585099,50.4037197937177,52.6614299539683,51.7957826517333,49.6240960026328,49.2545977288412,54.477785837205
Philippines,PHL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.574426909416,40.6824404070805,41.8281839506723,42.9920581008632,44.1741341319541,44.5322162298932,44.6699867918066,44.8079588583252,44.9461396233626,45.0848068946974,45.2364444152504,45.4528855206827,45.6688676217735,45.8846745595854,46.0997446650047,46.3146333552089,46.529064943606,46.7474437444808,46.9702590230394,47.1971746159191,47.428127091221,47.6630581728186,47.9019041200159
Philippines,PHL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.4602415017873,45.8282359421821,46.1971101004622,46.5668638673071,46.9374959166964,47.3090069951874,47.6813964476487,48.4858752715962,49.3008363535672,50.1262923180515,50.9609801193614,51.8907433809641,52.8469637175327,53.8101031830165,54.7801874013821,55.757025337548,56.740602904577,57.7295074046349,58.7230897168458,59.720917289445,60.7224705035015,61.727218508637,62.7346145461866
Philippines,PHL,"Population, total",SP.POP.TOTL,37435586,38421746,39412479,40406234,41388324,42394433,43474370,44646518,45890739,47154232,48419546,49679330,50938522,52219685,53514959,54812660,56109838,57415175,58755923,60127343,61558898,63039751,64543525,66083321,67650283,69250468,70944969,72718837,74491918,76249064,77958223,79626086,81285572,82942837,84607501,86261250,87901835,89561377,91252326,92946951,94636700,96337913,98032317,99700107,101325201,103031365,104875266,106738501,108568836,110380804,112190977,113880328,115559009
Philippines,PHL,Poverty gap at $2.15 a day (2017 PPP) (%),SI.POV.GAPS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.3,..,..,3.3,..,..,3.6,..,..,2.5,..,..,2.4,..,..,1.3,..,..,0.5,..,..,0.5,..
Philippines,PHL,Poverty gap at $3.65 a day (2017 PPP) (%),SI.POV.LMIC.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.1,..,..,12.5,..,..,13.4,..,..,11.1,..,..,10.9,..,..,7.5,..,..,4.3,..,..,4.2,..
Philippines,PHL,Poverty gap at $6.85 a day (2017 PPP) (%),SI.POV.UMIC.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.2,..,..,32.3,..,..,33.2,..,..,30.6,..,..,30,..,..,25.2,..,..,19.7,..,..,20,..
Philippines,PHL,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.2,..,..,37.3,..,..,39.4,..,..,35.3,..,..,34.6,..,..,27.1,..,..,18.3,..,..,17.8,..
Philippines,PHL,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,3.33738254438012,3.35268291436679,2.41764801910827,-0.818652926196514,-0.205360309937721,3.19451028666944,8.72255700634359,4.36741945542959,-16.1900973994378,9.86720638917523,14.2302828830368,5.43343904944192,5.61349900656115,9.32147632823196,9.8809821002737,5.73775233027657,10.7499250686686,7.37117861387287,4.53988039035456,6.54005215382216,6.64022027676353,9.42589084402762,5.77121291360421,5.11743894892767,4.81049324470465,6.42188423740419,4.70819992469216,6.08528504670799,3.95524739260692,4.03548972128816,4.4401194500866,5.35759701816081,1.46657832194706,5.67257824063166,3.16350898272397,2.64095050382798,3.61326895733707,3.63093412149458,2.39960024337773,6.34358648995616,4.30655097833463,3.2319992694047,2.29210640379307,6.35446159033897,..,..,..
Philippines,PHL,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0156000591814518,..,0.240980699658394,..,0.0244837217032909,..,-0.157630756497383,-0.109684802591801,-0.369468063116074,-0.215828403830528,-0.192074850201607,-0.12692703306675,-0.0791466757655144,-0.112535633146763,-0.215251356363297,-0.160969600081444,0.0405046008527279,0.0231475681066513,0.0773035287857056,0.0541701726615429,0.112924449145794,0.127120852470398,0.0287664085626602,0.100199609994888,0.113156676292419,0.0623732283711433,0.0627855956554413
Philippines,PHL,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,264.21,298.25,302.08,281.43,345.72,304.03,407.82,374.02,385.09,451.82,443.74,487.38,543.8,593.86,672.48,872,814.38,910.28,1004.35,1340.01,1644.81,1938.59,2105.76,3457.15,3071.81,..,..
Philippines,PHL,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,38.2146546435325,36.9727569532178,36.5882418712557,34.9114344300043,34.0501682185886,34.2099399063357,34.0441718178094,33.8623022720506,34.2923678933046,34.4140333724071,35.2634907320924,35.0787271518363,36.8762124767256,37.3797452989556,36.4904739772476,39.5685135878174,40.6656664386056,40.7512237286074,40.9830322118102,41.4976431355798,42.6715370190698,44.0003347110474,44.4348898286707,44.7932362894614,44.5762516559314,45.4102541835984,46.3223253050971,47.8902296668294,50.3701616070368,51.2549363336746,51.0836200948075,51.7995754391189,51.7681513225796,52.3084883072534,52.3969001028699,52.6687766910829,53.1761655626521,53.3926314484507,52.7186368304904,53.9372440034219,53.9115789019179,54.5655820660708,55.5046996251733,56.7511282641544,56.6808739042732,58.5215498609238,59.508957300169,59.6904952918166,59.7861194870255,60.8521683732324,61.4147713831863,61.041026861042,61.2244129940016
Philippines,PHL,"Services, value added (constant 2015 US$)",NV.SRV.TOTL.KD,23280548026.2148,24392561559.5869,25394658777.6962,26932501195.9675,28210581548.0388,29636724799.9982,31423546990.2599,32837491886.4628,34683512739.9705,36534937463.295,38732301714.1137,39526011276.2537,42084168755.0048,44187456663.2764,41501956827.6482,40712476391.019,42439999414.82,44618489117.9849,47696229417.0852,50930034260.2753,53271975349.2533,53426431827.6608,53974982016.4056,55328032784.8894,57626017896.8539,60371192179.7533,64141170485.5269,67543501683.058,69476206880.7164,72648803896.1929,75081125984.0464,77972104486.9721,80913162429.8092,85206966195.0616,92273757632.4301,97147623584.7336,103378318854.242,111334014827.937,115774787233.997,119740962565.832,128785255096.721,135441476870.164,145438235107.469,156449621058.881,166959123871.144,179336873563.845,193996145722.926,208267346669.227,222309993075.907,238412703584.078,216652280371.78,228279021740.332,249292027993.982
Philippines,PHL,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.04791042544591,4.90034970290283,9.21216050848386,14.8002881954955,..,..,..,..,..,..,18.7539716572208,19.4591543482813,20.9618087450798,20.746472592633,19.6499664945406,17.3259623259623,19.7454904634864,22.11145554812,22.3263267071906,23.1708869753501,23.18162851486,26.8881421965343,22.7577575907249,24.1014363446725,25.0792372203223,24.7747733365687,27.1987321561903,29.3377251614214,27.4389616753167,28.3015968341664,29.4346770007094,29.0027676672296,..
Philippines,PHL,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.3546103589205,12.8095883534011,13.5388730593237,13.6808811803346,14.0378887210762,14.2662552351009,14.8266416552207,14.8614949312421,13.6754637567029,12.8954370860496,12.4403247745092,12.2655086469998,11.6681306910299,11.6664325949085,11.3644043893781,11.9242240624029,13.1273014401873,12.9604093017337,13.0335136905172,11.6989355673304,11.63527559371,11.8490007825541,12.3059271151495,12.7438220628562,13.0155171797493,13.0196105917208,13.0871006913218,13.5937937490496,14.0475332790366,14.4884730214742,13.9509857073772,14.1300039313661,..
